brand_name,drug_name,alternative_name,drug_id
flumistquadrivalent2021-2022,"influenzavirusvaccine,live",,d04892
flumistquadrivalent2022-2023,"influenzavirusvaccine,live",,d04892
flumistquadrivalent2023-2024,"influenzavirusvaccine,live",,d04892
levitra,vardenafil,,d04893
staxyn,vardenafil,,d04893
vardenafilhydrochloride,vardenafil,,d04893
cubicin,daptomycin,,d04894
cubicinrf,daptomycin,,d04894
daptomycin,daptomycin,,d04894
carbetapentane/diphenhydramine/phenylephrine,carbetapentane/diphenhydramine/phenylephrine,,d04895
d-tanncd,carbetapentane/diphenhydramine/phenylephrine,,d04895
d-tannct,carbetapentane/diphenhydramine/phenylephrine,,d04895
dytan-cd,carbetapentane/diphenhydramine/phenylephrine,,d04895
dytan-cs,carbetapentane/diphenhydramine/phenylephrine,,d04895
uni-tanncs,carbetapentane/diphenhydramine/phenylephrine,,d04895
adcirca,tadalafil,,d04896
alyq,tadalafil,,d04896
cialis,tadalafil,,d04896
tadalafil,tadalafil,,d04896
tadalafil(eqv-adcirca),tadalafil,,d04896
tadalafil(eqv-cialis),tadalafil,,d04896
tadliq,tadalafil,,d04896
advancerelief,tetrahydrozoline-zincophthalmic,,d04897
eyedropsmulti-symptomrelief,tetrahydrozoline-zincophthalmic,,d04897
eyedropsseasonalrelief,tetrahydrozoline-zincophthalmic,,d04897
irritationandrednessrelief,tetrahydrozoline-zincophthalmic,,d04897
rednesseyesplus,tetrahydrozoline-zincophthalmic,,d04897
visinea.c.,tetrahydrozoline-zincophthalmic,,d04897
visinetotality,tetrahydrozoline-zincophthalmic,,d04897
elestat,epinastineophthalmic,,d04898
epinastinehydrochloride,epinastineophthalmic,,d04898
memantinehydrochloride,memantine,,d04899
namenda,memantine,,d04899
namendaxr,memantine,,d04899
carb-o-sal5,salicylicacid-ureatopical,,d04900
kerasal,salicylicacid-ureatopical,,d04900
salvaxduo,salicylicacid-ureatopical,,d04900
salvaxduoplus,salicylicacid-ureatopical,,d04900
fosamprenavircalcium,fosamprenavir,,d04901
lexiva,fosamprenavir,,d04901
raptiva,efalizumab,,d04902
a-tan12x,guaifenesin/phenylephrine/pyrilamine,,d04903
ryna-12x,guaifenesin/phenylephrine/pyrilamine,,d04903
coldcoughpd,chlorpheniramine/dihydrocodeine/phenylephrine,,d04904
dihydro-pe,chlorpheniramine/dihydrocodeine/phenylephrine,,d04904
duohistdh,chlorpheniramine/dihydrocodeine/phenylephrine,,d04904
novahistinedh,chlorpheniramine/dihydrocodeine/phenylephrine,,d04904
novahistinedh(obsolete),chlorpheniramine/dihydrocodeine/phenylephrine,,d04904
pancof-pd,chlorpheniramine/dihydrocodeine/phenylephrine,,d04904
tusscoughdhc,chlorpheniramine/dihydrocodeine/phenylephrine,,d04904
alacoldm,brompheniramine/dextromethorph/phenylephrine,,d04905
alahistdm,brompheniramine/dextromethorph/phenylephrine,,d04905
ap-histdm,brompheniramine/dextromethorph/phenylephrine,,d04905
bpallergydm,brompheniramine/dextromethorph/phenylephrine,,d04905
bpmpedm,brompheniramine/dextromethorph/phenylephrine,,d04905
bpm-dm-phen,brompheniramine/dextromethorph/phenylephrine,,d04905
bromatan-dm,brompheniramine/dextromethorph/phenylephrine,,d04905
brompheniramine-dextromethorph-phenylephrine,brompheniramine/dextromethorph/phenylephrine,,d04905
bromtussdm,brompheniramine/dextromethorph/phenylephrine,,d04905
brotapppe-dmcoughandcold,brompheniramine/dextromethorph/phenylephrine,,d04905
brovexpebdm,brompheniramine/dextromethorph/phenylephrine,,d04905
children'scoldandcough,brompheniramine/dextromethorph/phenylephrine,,d04905
children'scoldandcoughdm,brompheniramine/dextromethorph/phenylephrine,,d04905
children'scoldandcoughreliefdm,brompheniramine/dextromethorph/phenylephrine,,d04905
coldandcoughchildrens,brompheniramine/dextromethorph/phenylephrine,,d04905
dimaphendmchildrens,brompheniramine/dextromethorph/phenylephrine,,d04905
dimetappcoldandcoughchildrens,brompheniramine/dextromethorph/phenylephrine,,d04905
dimetappdmcoldandcough,brompheniramine/dextromethorph/phenylephrine,,d04905
duratandm,brompheniramine/dextromethorph/phenylephrine,,d04905
duraventdpb,brompheniramine/dextromethorph/phenylephrine,,d04905
dur-tanndm,brompheniramine/dextromethorph/phenylephrine,,d04905
endacof-dm,brompheniramine/dextromethorph/phenylephrine,,d04905
lohistpebdm,brompheniramine/dextromethorph/phenylephrine,,d04905
lohist-dm,brompheniramine/dextromethorph/phenylephrine,,d04905
lortussdm(obsolete),brompheniramine/dextromethorph/phenylephrine,,d04905
m-histdm,brompheniramine/dextromethorph/phenylephrine,,d04905
neodm(obsolete),brompheniramine/dextromethorph/phenylephrine,,d04905
niva-histdm,brompheniramine/dextromethorph/phenylephrine,,d04905
presgenb,brompheniramine/dextromethorph/phenylephrine,,d04905
relcofdm,brompheniramine/dextromethorph/phenylephrine,,d04905
rynexdm,brompheniramine/dextromethorph/phenylephrine,,d04905
tl-histdm,brompheniramine/dextromethorph/phenylephrine,,d04905
tusdec-dm,brompheniramine/dextromethorph/phenylephrine,,d04905
tussi-presb,brompheniramine/dextromethorph/phenylephrine,,d04905
,dichlorotetrafluorethanetopical,,d04906
fluro-ethyl,dichlorotetrafluorethane-ethylcltopical,,d04907
plenaxis,abarelix,,d04908
,pentafluoropropanetopical,,d04909
,tetrafluoroethanetopical,,d04910
cryodoseta,pentafluoropropane-tetrafluoroethanetopical,,d04911
instantice,pentafluoropropane-tetrafluoroethanetopical,,d04911
paineasemediumstream,pentafluoropropane-tetrafluoroethanetopical,,d04911
paineasemist,pentafluoropropane-tetrafluoroethanetopical,,d04911
sprayandstretch,pentafluoropropane-tetrafluoroethanetopical,,d04911
carmolscalp,sulfacetamidesodium-ureatopical,,d04912
carmolscalptreatmentkit,sulfacetamidesodium-ureatopical,,d04912
rosulans,sulfacetamidesodium-ureatopical,,d04912
sulfacetamidesodium-urea,sulfacetamidesodium-ureatopical,,d04912
sulfacetamidesodium-ureakit,sulfacetamidesodium-ureatopical,,d04912
prevacidnaprapac375,lansoprazole-naproxen,,d04913
prevacidnaprapac500,lansoprazole-naproxen,,d04913
climarapro,estradiol-levonorgestrel,,d04914
ertaczo,sertaconazoletopical,,d04915
capsicum,capsicum,,d04916
fluoxetinehydrochloride-olanzapine,fluoxetine-olanzapine,,d04917
symbyax,fluoxetine-olanzapine,,d04917
prevnar,pneumococcal7-valentconjugatevaccine,,d04920
decavac(td),tetanus-diphtheriatoxoids(td)adult/adolescentvaccine,,d04921
tdvax,tetanus-diphtheriatoxoids(td)adult/adolescentvaccine,,d04921
tenivac(td),tetanus-diphtheriatoxoids(td)adult/adolescentvaccine,,d04921
"tetanus-diphtheriatoxoids,adult(td)",tetanus-diphtheriatoxoids(td)adult/adolescentvaccine,,d04921
,brilliantgreentopical,,d04922
,proflavinehemisulfatetopical,,d04923
kerrtripledye,tripledyetopical,,d04924
kerrtripledye,tripledyetopical,,d04924
tripledye,tripledyetopical,,d04924
d-tannhc,diphenhydramine/hydrocodone/phenylephrine,,d04925
dytan-hc,diphenhydramine/hydrocodone/phenylephrine,,d04925
endalhd,diphenhydramine/hydrocodone/phenylephrine,,d04925
gestuss-hc,diphenhydramine/hydrocodone/phenylephrine,,d04925
hydro-dp,diphenhydramine/hydrocodone/phenylephrine,,d04925
rindalhpd,diphenhydramine/hydrocodone/phenylephrine,,d04925
tusscoughhc,diphenhydramine/hydrocodone/phenylephrine,,d04925
tussinate,diphenhydramine/hydrocodone/phenylephrine,,d04925
zinccitrate,zinccitrate,,d04927
zincgummy,zinccitrate,,d04927
,zinccitrate,,d04927
sanctura,trospium,,d04929
sancturaxr,trospium,,d04929
trospiumchloride,trospium,,d04929
trospiumchlorideer,trospium,,d04929
grafapex,treosulfan,,d04931
terlivaz,terlipressin,,d04932
ketek,telithromycin,,d04933
ketekpak,telithromycin,,d04933
tindamax,tinidazole,,d04935
tinidazole,tinidazole,,d04935
,sodiumpicosulfate,,d04939
,bismuthsubcitratepotassium,,d04952
lofexidine,lofexidine,,d04956
lucemyra,lofexidine,,d04956
lanreotide,lanreotide,,d04961
somatulinedepot,lanreotide,,d04961
frotek,ketoprofentopical,,d04963
ketorub,ketoprofentopical,,d04963
,ketoprofentopical,,d04963
deferiprone,deferiprone,,d04976
deferipronethree-times-a-day,deferiprone,,d04976
ferriprox,deferiprone,,d04976
ferriproxthree-times-a-day,deferiprone,,d04976
ferriproxtwice-a-day,deferiprone,,d04976
deflazacort,deflazacort,,d04977
emflaza,deflazacort,,d04977
acamprosatecalcium,acamprosate,,d04986
campral,acamprosate,,d04986
barhemsys,amisulpride,,d04990
apokyn,apomorphine,,d04991
apomorphinehydrochloride,apomorphine,,d04991
kynmobi,apomorphine,,d04991
onapgoprefilledcartridges,apomorphine,,d04991
magnesiummineralsupport,magnesiummalate,,d05008
estriolusp,estriol,,d05027
"estriolusp,micronized",estriol,,d05027
"estriolusp,yam",estriol,,d05027
luveris,lutropinalfa,,d05029
betamethasonedipropionate-calcipotriene,betamethasone-calcipotrienetopical,,d05044
enstilar,betamethasone-calcipotrienetopical,,d05044
taclonex,betamethasone-calcipotrienetopical,,d05044
taclonexscalp,betamethasone-calcipotrienetopical,,d05044
wynzora,betamethasone-calcipotrienetopical,,d05044
alimta,pemetrexed,,d05047
pemetrexed,pemetrexed,,d05047
pemfexy,pemetrexed,,d05047
pemrydirtu,pemetrexed,,d05047
amlodipinebesylate-atorvastatin,amlodipine-atorvastatin,,d05048
caduet,amlodipine-atorvastatin,,d05048
calcitriolointment,calcitrioltopical,,d05049
vectical,calcitrioltopical,,d05049
availnex,carbocysteine,,d05062
erbitux,cetuximab,,d05101
accuhistpdxsyrup,brompheniramine/dm/guaifenesin/phenylephrine,,d05106
allanhistpdxsyrup,brompheniramine/dm/guaifenesin/phenylephrine,,d05106
bromhist-pdx,brompheniramine/dm/guaifenesin/phenylephrine,,d05106
endacof-pd,brompheniramine/dm/guaifenesin/phenylephrine,,d05106
uni-histpdxsyrup,brompheniramine/dm/guaifenesin/phenylephrine,,d05106
cypex-la,guaifenesin-potassiumguaiacolsulfonate,,d05117
humibidla,guaifenesin-potassiumguaiacolsulfonate,,d05117
uni-guaifen600/300,guaifenesin-potassiumguaiacolsulfonate,,d05117
humibiddm,dextromethorphan/gg/kguaiacolsulfonate,,d05119
neo-synalar,fluocinolone-neomycintopical,,d05126
,artemether,,d05142
,lumefantrine,,d05144
coartem,artemether-lumefantrine,,d05145
dacex-a,carbinoxamine/dextromethorphan/phenylephrine,,d05150
dmaxpediatricdrops,carbinoxamine/dextromethorphan/phenylephrine,,d05150
dmaxsyrup,carbinoxamine/dextromethorphan/phenylephrine,,d05150
tricold,carbinoxamine/dextromethorphan/phenylephrine,,d05150
trituss-adrops,carbinoxamine/dextromethorphan/phenylephrine,,d05150
x-histdm,carbinoxamine/dextromethorphan/phenylephrine,,d05150
xirahistdm,carbinoxamine/dextromethorphan/phenylephrine,,d05150
endalliquid,dextromethorphan-triprolidine,,d05155
alahistcf,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
alahistdm(dexbrompheniramine),dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
brantussindm,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
dexall,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
dexbrompheniramine-dm-phenylephrine,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
g-p-tussdxp,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
panatussdxp,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
panatusspediatricdxp,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
polytussindmliquid(obsolete),dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
supressapediatric,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
tussall,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
tussall-er,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
westussindmnf,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
y-cofdm,dexbrompheniramine/dextromethorphan/phenylephrine,,d05157
aveenodailymoisturizinglotion,dimethiconetopical,,d05162
aveenoskinreliefmoisturizing,dimethiconetopical,,d05162
boudreaux'sbuttpastebarrierdimethicone,dimethiconetopical,,d05162
dimethiconeprotectant,dimethiconetopical,,d05162
nixultrasuperliceremovalforhairandhome,dimethiconetopical,,d05162
proshieldplusskinprotectant,dimethiconetopical,,d05162
remedyintensiveskintherapyhydraguardd,dimethiconetopical,,d05162
remedyspecializedpreventsilicone,dimethiconetopical,,d05162
therabodyshield,dimethiconetopical,,d05162
theramoisturizing,dimethiconetopical,,d05162
trueplusdiabetics'footcare,dimethiconetopical,,d05162
trueplusdiabetics'intensivemoisturizing,dimethiconetopical,,d05162
mintsorethroat,hexylresorcinoltopical,,d05190
mucinexinstasootheelderberryandwildcherry,hexylresorcinoltopical,,d05190
mucinexinstasoothehoneyandechinacea,hexylresorcinoltopical,,d05190
st-37,hexylresorcinoltopical,,d05190
sucretsoriginal,hexylresorcinoltopical,,d05190
alymsys,bevacizumab,,d05214
avastin,bevacizumab,,d05214
mvasi,bevacizumab,,d05214
vegzelma,bevacizumab,,d05214
zirabev,bevacizumab,,d05214
ivy-drykids,zincacetatetopical,,d05215
allergycream,diphenhydramine-zincacetatetopical,,d05216
anti-itchcream,diphenhydramine-zincacetatetopical,,d05216
anti-itchextrastrength,diphenhydramine-zincacetatetopical,,d05216
anti-itchmaximumstrength,diphenhydramine-zincacetatetopical,,d05216
banophenantiitch,diphenhydramine-zincacetatetopical,,d05216
benadrylextrastrength,diphenhydramine-zincacetatetopical,,d05216
benadrylextrastrengthitchrelief,diphenhydramine-zincacetatetopical,,d05216
benadrylitchreliefstick,diphenhydramine-zincacetatetopical,,d05216
benadrylitchstopping,diphenhydramine-zincacetatetopical,,d05216
diphenhisttopical,diphenhydramine-zincacetatetopical,,d05216
diphenhydramine-zincacetate,diphenhydramine-zincacetatetopical,,d05216
itchreliefextrastrength,diphenhydramine-zincacetatetopical,,d05216
leaderanti-itchcream,diphenhydramine-zincacetatetopical,,d05216
smanti-itch,diphenhydramine-zincacetatetopical,,d05216
mycophenolicacid,mycophenolicacid,,d05217
myfortic,mycophenolicacid,,d05217
cinacalcethydrochloride,cinacalcet,,d05218
sensipar,cinacalcet,,d05218
babyprobioticcolicdrops,lactobacillusrhamnosus,,d05225
dualprenatalimmunity,lactobacillusrhamnosus,,d05225
probioticdigestivesupport,lactobacillusrhamnosus,,d05225
sodiumalginate,alginicacid,,d05227
ventavis,iloprost,,d05232
hymovis,hyaluronan,,d05234
monovisc,hyaluronan,,d05234
orthovisc,hyaluronan,,d05234
benzoylperoxide-ureatopical,benzoylperoxide-ureatopical,,d05238
peroderm,benzoylperoxide-ureatopical,,d05238
zoderm,benzoylperoxide-ureatopical,,d05238
zodermredi-pads,benzoylperoxide-ureatopical,,d05238
ycanth,cantharidintopical,,d05240
ticovac,tick-borneencephalitis(inactivated)vaccine,,d05251
asmanexhfa,mometasone,,d05262
asmanextwisthaler120dose,mometasone,,d05262
asmanextwisthaler14dose,mometasone,,d05262
asmanextwisthaler30dose,mometasone,,d05262
asmanextwisthaler60dose,mometasone,,d05262
asmanextwisthaler7dose,mometasone,,d05262
bystolic,nebivolol,,d05265
nebivolol,nebivolol,,d05265
iodoflex,cadexomeriodinetopical,,d05269
iodosorb,cadexomeriodinetopical,,d05269
iodosorb,cadexomeriodinetopical,,d05269
prevduo,glycopyrrolate-neostigmine,,d05270
apidra,insulinglulisine,,d05278
apidraopticlikcartridge,insulinglulisine,,d05278
apidrasolostarpen,insulinglulisine,,d05278
brimonidinetartrate-timololmaleate,brimonidine-timololophthalmic,,d05283
combigan,brimonidine-timololophthalmic,,d05283
cafgesic,apap/caffeine/phenyltoloxamine/salicylamide,,d05292
combiflex,apap/caffeine/phenyltoloxamine/salicylamide,,d05292
durabac,apap/caffeine/phenyltoloxamine/salicylamide,,d05292
azacitidine,azacitidine,,d05293
onureg,azacitidine,,d05293
vidaza,azacitidine,,d05293
xifaxan,rifaximin,,d05294
depodur,morphineliposomal,,d05295
chlorpheniraminemaleate-codeinephosphate,chlorpheniramine-codeine,,d05303
codarar,chlorpheniramine-codeine,,d05303
cotaba,chlorpheniramine-codeine,,d05303
cotabax,chlorpheniramine-codeine,,d05303
endacof-c,chlorpheniramine-codeine,,d05303
notuss-ac,chlorpheniramine-codeine,,d05303
tl-histcm,chlorpheniramine-codeine,,d05303
tuxariner,chlorpheniramine-codeine,,d05303
tuzistraxr,chlorpheniramine-codeine,,d05303
zodrylac25,chlorpheniramine-codeine,,d05303
zodrylac30,chlorpheniramine-codeine,,d05303
zodrylac35,chlorpheniramine-codeine,,d05303
zodrylac40,chlorpheniramine-codeine,,d05303
zodrylac50,chlorpheniramine-codeine,,d05303
zodrylac60,chlorpheniramine-codeine,,d05303
zodrylac80,chlorpheniramine-codeine,,d05303
zodrylacadult,chlorpheniramine-codeine,,d05303
z-tussac,chlorpheniramine-codeine,,d05303
methylb-12,methylcobalamin,,d05311
methylcobalamin,methylcobalamin,,d05311
methylcobalamin,methylcobalamin,,d05311
methylcobalaminb-12,methylcobalamin,,d05311
vitaminb12methylcobalamin,methylcobalamin,,d05311
sarapin,pitcherplant,,d05332
m-endpe,brompheniramine/codeine/phenylephrine,,d05334
poly-tussinac,brompheniramine/codeine/phenylephrine,,d05334
tl-histcd,brompheniramine/codeine/phenylephrine,,d05334
pneumovax23,pneumococcal23-polyvalentvaccine,,d05337
"diphtheria-tetanustoxoids,pediatric(dt)",diphtheria-tetanustoxoids(dt)ped,,d05338
havrixpediatric(hepa),hepatitisapediatricvaccine,,d05339
vaqtapediatric,hepatitisapediatricvaccine,,d05339
havrix(hepa),hepatitisaadultvaccine,,d05340
vaqta,hepatitisaadultvaccine,,d05340
hibtiter,haemophilusbconjugate(hboc)vaccine,,d05341
liquidpedvaxhib,haemophilusbconjugate(prp-omp)vaccine,,d05342
acthib(hib),haemophilusbconjugate(prp-t)vaccine,,d05343
hiberix(hib),haemophilusbconjugate(prp-t)vaccine,,d05343
gadavist,gadobutrol,,d05346
gadobutrol,gadobutrol,,d05346
,chlophedianol,,d05347
ezetimibe-simvastatin,ezetimibe-simvastatin,,d05348
vytorin,ezetimibe-simvastatin,,d05348
gavilyte-handbisacodylwithflavorpacks,bisacodyl-peg3350withelectrolytes,,d05349
halflytelyandbisacodyllemonlime,bisacodyl-peg3350withelectrolytes,,d05349
halflytelyandbisacodyl,bisacodyl-peg3350withelectrolytes,,d05349
halflytelyandbisacodylwithflavorpacks,bisacodyl-peg3350withelectrolytes,,d05349
peg-prepandbisacodylwithflavorpacks,bisacodyl-peg3350withelectrolytes,,d05349
clearlax,polyethyleneglycol3350,,d05350
gavilax,polyethyleneglycol3350,,d05350
gialax,polyethyleneglycol3350,,d05350
glycolax,polyethyleneglycol3350,,d05350
glycolax,polyethyleneglycol3350,,d05350
healthylax,polyethyleneglycol3350,,d05350
injoyconstipationrelief,polyethyleneglycol3350,,d05350
miralax,polyethyleneglycol3350,,d05350
miralax,polyethyleneglycol3350,,d05350
natura-lax,polyethyleneglycol3350,,d05350
peg3350,polyethyleneglycol3350,,d05350
polyethyleneglycol3350,polyethyleneglycol3350,,d05350
polyethyleneglycol3350,polyethyleneglycol3350,,d05350
smoothlax,polyethyleneglycol3350,,d05350
sunmarkclearlax,polyethyleneglycol3350,,d05350
anabar,acetaminophen/phenyltoloxamine/salicylamide,,d05351
be-flexplus,acetaminophen/phenyltoloxamine/salicylamide,,d05351
by-ache,acetaminophen/phenyltoloxamine/salicylamide,,d05351
dolorex,acetaminophen/phenyltoloxamine/salicylamide,,d05351
ed-flex,acetaminophen/phenyltoloxamine/salicylamide,,d05351
lobac,acetaminophen/phenyltoloxamine/salicylamide,,d05351
accesspakforhivpepbasic,emtricitabine-tenofovir,,d05352
descovy,emtricitabine-tenofovir,,d05352
descovyblisterpack,emtricitabine-tenofovir,,d05352
emtricitabine-tenofovirdisoproxilfumarate,emtricitabine-tenofovir,,d05352
truvada,emtricitabine-tenofovir,,d05352
nicomide-t,nicotinamidetopical,,d05353
abacavir-lamivudine,abacavir-lamivudine,,d05354
epzicom,abacavir-lamivudine,,d05354
cymbalta,duloxetine,,d05355
drizalmasprinkle,duloxetine,,d05355
duloxetinehydrochloride,duloxetine,,d05355
irenka,duloxetine,,d05355
carbetapentane-phenylephrine,carbetapentane-phenylephrine,,d05356
