DRUG_NAME_UCASE,DRUG_ID
"RABIES VACCINE, PURIFIED CHICK EMBRYO CELL",d05786
RABEPRAZOLE,d04448
RABIES VACCINE (OBSOLETE),d01147
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
LIDOCAINE TOPICAL,d00683
SODIUM HYALURONATE TOPICAL,d05651
EDARAVONE,d08586
EDARAVONE,d08586
EDARAVONE,d08586
PRUSSIAN BLUE,d06664
RAGWEED POLLEN ALLERGEN EXTRACT,d08258
DROSPIRENONE/ETHINYL ESTRADIOL/LEVOMEFOLATE,d07697
TRAZODONE,d00395
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
RALOXIFENE,d04261
RAMELTEON,d05578
RAMIPRIL,d00728
NONOXYNOL 9 TOPICAL,d01242
NONOXYNOL 9 TOPICAL,d01242
RANOLAZINE,d05719
CEFACLOR,d00081
RANITIDINE,d00021
RANITIDINE,d00021
RANOLAZINE,d05719
SILODOSIN,d07354
SIROLIMUS,d04453
EPINEPHRINE TOPICAL,d01181
FLUOXETINE,d00236
PERAMIVIR,d08335
FIBRINOGEN-THROMBIN TOPICAL,d06225
RAPACURONIUM,d04450
EFALIZUMAB,d04902
RASAGILINE,d05612
ZINC OXIDE TOPICAL,d03192
BACITRACIN-ZINC OXIDE TOPICAL,d07759
MICONAZOLE-ZINC OXIDE TOPICAL,d05753
"EMOLLIENTS, TOPICAL",d03770
SILVER-ZINC OXIDE TOPICAL,d07760
METHOTREXATE,d00060
RAUWOLFIA SERPENTINA,d03151
RAUWOLFIA SERPENTINA,d03151
RAUWOLFIA SERPENTINA,d03151
BENDROFLUMETHIAZIDE-RAUWOLFIA SERPENTINA,d03255
GLYCEROL PHENYLBUTYRATE,d08005
GREPAFLOXACIN,d04246
CALCIFEDIOL,d03127
SALICYLIC ACID TOPICAL,d01307
MULTIVITAMIN WITH MINERALS,d03145
PREDNISONE,d00350
GALANTAMINE,d04750
GALANTAMINE,d04750
CLONIDINE/KETOROLAC/ROPIVACAINE,d09605
SULFACETAMIDE SODIUM TOPICAL,d01265
CARBETAPENTANE-PHENYLEPHRINE,d05356
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
UREA TOPICAL,d00651
LEVONORGESTREL,d00557
BARIUM SULFATE,d01445
BARIUM SULFATE,d01445
BARIUM SULFATE,d01445
BARIUM SULFATE,d01445
BARIUM SULFATE,d01445
BARIUM SULFATE,d01445
BARIUM SULFATE,d01445
SODIUM BIPHOSPHATE-SODIUM PHOSPHATE,d04160
LIDOCAINE-PRILOCAINE TOPICAL,d03655
CAMPHOR/MENTHOL/METHYL SALICYLATE TOPICAL,d08408
UREA TOPICAL,d00651
UREA TOPICAL,d00651
MULTIVITAMIN WITH MINERALS,d03145
PHENAZOPYRIDINE,d00337
RIBAVIRIN,d00085
INTERFERON ALFA-2B-RIBAVIRIN,d04321
INTERFERON BETA-1A,d04011
INTERFERON BETA-1A,d04011
COAGULATION FACTOR IX,d05963
LUSPATERCEPT,d09430
"FECAL MICROBIOTA, LIVE",d09961
MULTIVITAMIN WITH MINERALS,d03145
IMIPENEM/CILASTATIN/RELEBACTAM,d09358
ZOLEDRONIC ACID,d04708
DESOGESTREL-ETHINYL ESTRADIOL,d03782
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
ANTIHEMOPHILIC FACTOR,d05974
HEPATITIS B ADULT VACCINE,d07644
HEPATITIS B ADULT VACCINE,d07644
HEPATITIS B PEDIATRIC VACCINE,d07643
HEPATITIS B PEDIATRIC VACCINE,d07643
LEVOKETOCONAZOLE,d09845
HYDROCORTISONE TOPICAL,d03205
THROMBIN TOPICAL,d03684
THROMBIN TOPICAL,d03684
DIBUCAINE TOPICAL,d01301
HYDROCORTISONE-LIDOCAINE TOPICAL,d04765
LIDOCAINE TOPICAL,d00683
PHENYLEPHRINE TOPICAL,d04298
HYDROCORTISONE TOPICAL,d03205
LIDOCAINE TOPICAL,d00683
NITROGLYCERIN,d00321
HYDROCORTISONE-PRAMOXINE TOPICAL,d03546
LIDOCAINE TOPICAL,d00683
RED YEAST RICE,d04426
HYDROCORTISONE TOPICAL,d03205
METHOTREXATE,d00060
TETRAHYDROZOLINE-ZINC OPHTHALMIC,d04897
TETRAHYDROZOLINE OPHTHALMIC,d00773
NAPHAZOLINE OPHTHALMIC,d00771
TETRAHYDROZOLINE OPHTHALMIC,d00773
DEXCHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d06835
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
ACETAMINOPHEN,d00049
DEXFENFLURAMINE,d04006
ANTIHEMOPHILIC FACTOR,d05974
TRETINOIN TOPICAL,d01244
LEPIRUDIN,d04291
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
KETOTIFEN OPHTHALMIC,d04441
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
REGADENOSON,d07131
CASIRIVIMAB-IMDEVIMAB,d09714
ALOE VERA/COLLAGEN/LIDOCAINE TOPICAL,d06901
ALOE/COLLAGEN/LIDOCAINE/SODIUM HYALURONATE TOPICAL,d06902
LIDOCAINE TOPICAL,d00683
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
BENZPHETAMINE,d00807
PHENTOLAMINE,d00733
METOCLOPRAMIDE,d00298
PYRIDOSTIGMINE,d00363
MINOXIDIL TOPICAL,d03203
BECAPLERMIN TOPICAL,d04264
CHLORTHALIDONE-RESERPINE,d03249
DOCUSATE,d01021
PSYLLIUM,d01018
PSYLLIUM,d01018
PSYLLIUM,d01018
PSYLLIUM,d01018
PSYLLIUM,d01018
"ELECTROLYTE REPLACEMENT SOLUTIONS, ORAL",d03953
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
CHLORPHENIRAMINE/HYDROCODONE/PHENYLEPHRINE,d03361
CHLORPHENIRAMINE/HYDROCODONE/PHENYLEPHRINE,d03361
NABUMETONE,d00310
NABUMETONE,d00310
ACETIC ACID TOPICAL,d03623
ACETAMINOPHEN-PHENYLTOLOXAMINE,d03297
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
CHONDROITIN-GLUCOSAMINE,d04420
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
CHLORPHENIRAMINE/HYDROCODONE/PHENYLEPHRINE,d03361
GUAIFENESIN-HYDROCODONE,d03396
MELATONIN-MELISSA OFFICINALIS,d10032
CHLORZOXAZONE,d00962
MULTIVITAMIN,d03140
CODEINE-GUAIFENESIN,d03393
CHLORPHENIRAMINE-METHSCOPOLAMINE,d05411
BROMPHENIRAMINE/DEXTROMETHORPH/PHENYLEPHRINE,d04905
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
CHLORPHENIRAMINE/METHSCOPOLAMINE/PSE,d03911
GUAIFENESIN-PHENYLEPHRINE,d03381
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
ZANAMIVIR,d04443
CHLORPHENIRAMINE-PHENYLEPHRINE,d03300
FILGRASTIM,d00512
LIDOCAINE TOPICAL,d00683
METHYLPHENIDATE,d00900
BROMPHENIRAMINE-PHENYLEPHRINE,d03311
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
BISACODYL,d01015
BISACODYL,d01015
PHENYLEPHRINE OPHTHALMIC,d04135
ACETAMINOPHEN/CHLORPHENIRAMINE/PHENYLEPHRINE,d03331
LIDOCAINE TOPICAL,d00683
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
INSULIN ISOPHANE-INSULIN REGULAR,d04374
INSULIN ASPART,d04697
INSULIN ASPART,d04697
INSULIN ASPART-INSULIN ASPART PROTAMINE,d04839
INSULIN ASPART-INSULIN ASPART PROTAMINE,d04839
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
ALBUTEROL,d00749
INSULIN REGULAR,d04369
INSULIN ISOPHANE-INSULIN REGULAR,d04374
INSULIN ISOPHANE-INSULIN REGULAR,d04374
INSULIN ISOPHANE (NPH),d04370
INSULIN ISOPHANE (NPH),d04370
INSULIN REGULAR,d04369
INSULIN REGULAR,d04369
METHYLNALTREXONE,d07135
LIPASE,d03080
"MULTIVITAMIN, PRENATAL",d03148
ELETRIPTAN,d04849
URSODIOL,d01005
GUAIFENESIN-PHENYLEPHRINE,d03381
SODIUM PHENYLBUTYRATE-TAURURSODIOL,d09919
LIDOCAINE-MENTHOL TOPICAL,d08259
CAPSAICIN-MENTHOL TOPICAL,d07921
REMDESIVIR,d09540
DEXTROMETHORPHAN/PHENYLEPHRINE/PYRILAMINE,d03371
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
"EMOLLIENTS, TOPICAL",d03770
MICONAZOLE TOPICAL,d03195
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
MICONAZOLE TOPICAL,d03195
"EMOLLIENTS, TOPICAL",d03770
MICONAZOLE TOPICAL,d03195
DIMETHICONE TOPICAL,d05162
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
PETROLATUM-ZINC OXIDE TOPICAL,d09816
"EMOLLIENTS, TOPICAL",d03770
DIMETHICONE TOPICAL,d05162
MENTHOL-ZINC OXIDE TOPICAL,d06868
CALAMINE/MENTHOL/PETROLATU/ZINC OXID TOP,d09872
PETROLATUM-ZINC OXIDE TOPICAL,d09816
HYDROQUINONE TOPICAL,d01319
MIRTAZAPINE,d04025
MIRTAZAPINE,d04025
DIPOTASSIUM OXALATE TOPICAL,d07675
COAL TAR TOPICAL,d03703
UREA TOPICAL,d00651
INFLIXIMAB,d04342
REMIFENTANIL,d04034
REMIFENTANIL,d04034
GALANTAMINE,d04750
TREPROSTINIL,d04802
CHLORZOXAZONE,d00962
CHLORZOXAZONE,d00962
BRIMONIDINE TOPICAL,d08119
CITRIC ACID/GLUCONODELTA-LACTONE/MAGNESIUM CARBONATE,d03716
CITRIC ACID/GLUCONODELTA-LACTONE/MAGNESIUM CARBONATE,d03716
FLUORIDE,d00428
SEVELAMER,d04363
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN,d03140
PARENTERAL NUTRITION SOLUTION,d04131
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
"MULTIVITAMIN, PRENATAL",d03148
MULTIVITAMIN,d03140
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
POLYTHIAZIDE,d00647
POLYTHIAZIDE-RESERPINE,d03248
INFLIXIMAB,d04342
MULTIVITAMIN,d03140
DIATRIZOATE,d01473
DIATRIZOATE,d01473
DIATRIZOATE,d01473
DIATRIZOATE,d01473
DIATRIZOATE,d01473
DIATRIZOATE,d01473
DIATRIZOATE,d01473
DIATRIZOATE,d01473
DIATRIZOATE,d01473
TRETINOIN TOPICAL,d01244
TRETINOIN TOPICAL,d01244
DIATRIZOATE,d01473
DIATRIZOATE,d01473
IODAMIDE,d01452
IODAMIDE,d01452
CARBETAPENTANE/CPM/EPHEDRINE/PHENYLEPHRINE,d03574
CARBETAPENTANE/CPM/EPHEDRINE/PHENYLEPHRINE,d03574
THYROID DESICCATED,d00655
SEVELAMER,d04363
MULTIVITAMIN WITH MINERALS,d03145
ABCIXIMAB,d03811
REPAGLINIDE,d04267
METFORMIN-REPAGLINIDE,d07292
ACETAMINOPHEN/BUTALBITAL/CAFFEINE,d03455
ACETAMINOPHEN-BUTALBITAL,d03456
EVOLOCUMAB,d08383
EVOLOCUMAB,d08383
EVOLOCUMAB,d08383
EVOLOCUMAB,d08383
EVOLOCUMAB,d08383
"EMOLLIENTS, TOPICAL",d03770
HYDROCORTISONE TOPICAL,d03205
"EMOLLIENTS, TOPICAL",d03770
CHOLECALCIFEROL,d03129
CHOLECALCIFEROL,d03129
CHOLECALCIFEROL,d03129
MULTIVITAMIN WITH IRON,d03141
HYDROCODONE-IBUPROFEN,d04225
MENOTROPINS,d00571
ROPINIROLE,d04215
ROPINIROLE,d04215
ROPINIROLE,d04215
CHLORPHENIRAMINE-PHENYLPROPANOLAMINE,d03299
CHLORPHENIRAMINE-PHENYLPROPANOLAMINE,d03299
DEXCHLORPHENIRAMINE-PSEUDOEPHEDRINE,d04817
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
CHLORPHENIRAMINE-PHENYLPROPANOLAMINE,d03299
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
CHLORPHENIRAMINE/METHSCOPOLAMINE/PSE,d03911
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03370
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
GUAIFENESIN-PHENYLEPHRINE,d03381
CHLORPHENIRAMINE-PHENYLEPHRINE,d03300
DEXCHLORPHENIRAMINE-PHENYLEPHRINE,d06845
DEXCHLORPHENIRAMINE-PHENYLEPHRINE,d06845
DELAVIRDINE,d04119
MORPHINE,d00308
UNOPROSTONE OPHTHALMIC,d04709
RESERPINE,d00367
RESORCINOL TOPICAL,d04044
PETROLATUM-RESORCINOL TOPICAL,d09768
RESORCINOL TOPICAL,d04044
GUAR GUM,d05866
MULTIVITAMIN WITH MINERALS,d03145
ACETAMINOPHEN/DM/DIPHENHYDRAMINE/PE,d07517
ACETAMINOPHEN/DM/DIPHENHYDRAMINE/PE,d07517
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
ATROPINE/CPM/HYOSCYAMINE/PE/PPA/SCOPOLAMINE,d03339
ATROPINE/CHLORPHENIRAMINE/HYOSCYAMINE/PSEUDOEPHEDRINE/SCOPOLAMINE,d06648
BROMPHENIRAMINE,d00785
DEXTROMETHORPHAN-GUAIFENESIN,d03400
BROMPHENIRAMINE-PSEUDOEPHEDRINE,d03301
BROMPHENIRAMINE-PHENYLEPHRINE,d03311
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
GUAIFENESIN-PHENYLEPHRINE,d03381
THEOPHYLLINE,d00142
DEXCHLORPHENIRAMINE/DEXTROMETHO/PE/PYRILAMINE,d05892
BROMPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03368
RESPIRATORY SYNCYTIAL VIRUS IMMUNE GLOBULIN,d03881
ALBUTEROL,d00749
CARBETAPENTANE-PSEUDOEPHEDRINE,d04864
CARBETAPENTANE-GUAIFENESIN,d05361
CARBETAPENTANE-PSEUDOEPHEDRINE,d04864
CHLORPHENIRAMINE-METHSCOPOLAMINE,d05411
METHSCOPOLAMINE-PSEUDOEPHEDRINE,d04762
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSE,d03349
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PSE,d03349
CYCLOSPORINE OPHTHALMIC,d04836
CYCLOSPORINE OPHTHALMIC,d04836
IVERMECTIN-METRONIDAZOLE TOPICAL,d10000
LACTOBACILLUS CASEI-OMEGA-3 FATTY ACIDS,d07819
FOLIC ACID-LACTOBACILLUS CASEI,d08415
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
TEMAZEPAM,d00384
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
EPOETIN ALFA,d00223
OCULAR LUBRICANT,d03768
OCULAR LUBRICANT,d03768
CARBETAPENTANE-PSEUDOEPHEDRINE,d04864
RETEPLASE,d04067
SELPERCATINIB,d09562
ALLOGENEIC PROCESSED THYMUS TISSUE,d09931
TRETINOIN TOPICAL,d01244
TRETINOIN TOPICAL,d01244
TRETINOIN TOPICAL,d01244
TRETINOIN TOPICAL,d01244
VITAMIN A TOPICAL,d06594
FLUOCINOLONE OPHTHALMIC,d05527
BENZOCAINE TOPICAL,d00813
ZIDOVUDINE,d00034
UREA TOPICAL,d00651
SODIUM HYALURONATE TOPICAL,d05651
SODIUM HYALURONATE TOPICAL,d05651
SILDENAFIL,d04299
ELAPEGADEMASE,d09011
EDROPHONIUM,d00220
NALMEFENE,d03834
DAPIPRAZOLE OPHTHALMIC,d01198
NALTREXONE,d01406
BALSAM PERU/CASTOR OIL/TRYPSIN TOPICAL,d03904
"ELECTROLYTE REPLACEMENT SOLUTIONS, ORAL",d03953
CAFFEINE,d00801
LENALIDOMIDE,d05696
DANTROLENE,d00968
REVUMENIB,d10234
"EMOLLIENTS, TOPICAL",d03770
DICLOFENAC TOPICAL,d04722
ASCORBIC ACID-IRON POLYSACCHARIDE,d05470
MULTIVITAMIN WITH IRON,d03141
SODIUM THIOSALICYLATE,d00844
NALOXONE,d00311
BREXPIPRAZOLE,d08373
ATAZANAVIR,d04882
LASMIDITAN,d09395
RESORCINOL-SULFUR TOPICAL,d04045
RESMETIROM,d10173
HYDROXYZINE,d00907
EPHEDRINE,d00700
HYDROCODONE-PSEUDOEPHEDRINE,d03352
OLUTASIDENIB,d09955
TROGLITAZONE,d04122
BELUMOSUDIL,d09774
INSULIN GLARGINE,d04538
BIFIDOBACTERIUM-LACTOBACILLUS,d07400
BIFIDOBACTERIUM-LACTOBACILLUS,d07400
REZAFUNGIN,d10071
ARGININE,d00578
ATTAPULGITE,d03056
"DEXTRAN, LOW MOLECULAR WEIGHT",d03113
MULTIVITAMIN,d03140
METHOTREXATE,d00060
BROMPHENIRAMINE-PHENYLEPHRINE,d03311
BROMPHENIRAMINE-PHENYLEPHRINE,d03311
CHLORPHENIRAMINE/METHSCOPOLAMINE/PSE,d03911
CHLORPHENIRAMINE/PHENYLEPHRINE/PHENYLTOLOXAMINE,d03306
DEXCHLORPHENIRAMINE-PHENYLEPHRINE,d06845
PHENYLEPHRINE NASAL,d04186
SODIUM CHLORIDE NASAL,d04242
SODIUM CHLORIDE NASAL,d04242
CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,d03313
CHLORPHENIRAMINE/PHENYLEPHRINE/PYRILAMINE,d03313
PHENYLPROPANOLAMINE,d00767
APAP/ASA/PPA,d03293
BUDESONIDE NASAL,d03640
BUDESONIDE NASAL,d03640
BUDESONIDE NASAL,d03640
ACETAMINOPHEN-PHENYLTOLOXAMINE,d03297
ACETAMINOPHEN-PHENYLTOLOXAMINE,d03297
ACETAMINOPHEN/CPM/PHENYLEPHRINE/SALICYLAMIDE,d03333
CHLORPHENIRAMINE/METHSCOPOLAMINE/PPA,d03337
CHLORPHENIRAMINE-PHENYLPROPANOLAMINE,d03299
CHLORPHENIRAMINE-PHENYLPROPANOLAMINE,d03299
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03370
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
OXYMETAZOLINE TOPICAL,d08540
RHO (D) IMMUNE GLOBULIN,d01139
RHO (D) IMMUNE GLOBULIN,d01139
RHO (D) IMMUNE GLOBULIN,d01139
NETARSUDIL OPHTHALMIC,d08690
CAMPHOR-MENTHOL TOPICAL,d04844
METHYL SALICYLATE TOPICAL,d03668
RITUXIMAB,d04255
FIBRINOGEN,d06644
BENZOYL PEROXIDE TOPICAL,d01246
RIBAVIRIN,d00085
RIBAVIRIN,d00085
RIBAVIRIN,d00085
RIBAVIRIN,d00085
RIBAVIRIN,d00085
RIBOFLAVIN,d00409
RIBOFLAVIN,d00409
RIBOFLAVIN,d00409
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
PERMETHRIN/PIPERONYL BUTOXIDE/PYRETHRINS TOPICAL,d07075
PERMETHRIN TOPICAL,d01279
PERMETHRIN TOPICAL,d01279
IVERMECTIN TOPICAL,d07842
PIPERONYL BUTOXIDE-PYRETHRINS TOPICAL,d04002
PIPERONYL BUTOXIDE-PYRETHRINS TOPICAL,d04002
CALCIUM LACTATE,d03802
PSEUDOEPHEDRINE,d00769
BENZOCAINE TOPICAL,d00813
AURANOFIN,d00818
ACETAMINOPHEN,d00049
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
ASPIRIN,d00170
CHLORPHENIRAMINE,d00191
RIFABUTIN,d01097
RIFAMPIN,d00047
RIFAMPIN,d00047
ISONIAZID-RIFAMPIN,d03508
RIFAMPIN,d00047
ISONIAZID/PYRAZINAMIDE/RIFAMPIN,d03776
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
"MULTIVITAMIN, PRENATAL",d03148
RILUZOLE,d03869
RILUZOLE,d03869
RIFAMPIN,d00047
MAGALDRATE,d00984
RIMANTADINE,d03158
TERBINAFINE TOPICAL,d03191
ALUMINUM HYDROXIDE-MAGNESIUM HYDROXIDE,d03474
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE/SIMETHICONE,d03478
DIMETHYL SULFOXIDE,d01431
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
CHLORPHENIRAMINE-PHENYLEPHRINE,d03300
CHLORPHENIRAMINE/HYDROCODONE/PHENYLEPHRINE,d03361
DIPHENHYDRAMINE/HYDROCODONE/PHENYLEPHRINE,d04925
CHLORPHENIRAMINE/HYDROCODONE/PHENYLEPHRINE,d03361
PHYSIOLOGICAL IRRIGATING SOLUTION,d01338
LVP SOLUTION,d04128
UREA TOPICAL,d00651
UPADACITINIB,d09350
UPADACITINIB,d09350
METFORMIN,d03807
METFORMIN,d03807
MAGALDRATE,d00984
MAGALDRATE-SIMETHICONE,d03484
MAGALDRATE-SIMETHICONE,d03484
MAGALDRATE-SIMETHICONE,d03484
LACTOBACILLUS ACIDOPHILUS,d03644
CALCIUM-VITAMIN D,d03137
MENTHOL-ZINC OXIDE TOPICAL,d06868
MULTIVITAMIN WITH MINERALS,d03145
LACTOBACILLUS ACIDOPHILUS,d03644
BIFIDOBACTERIUM/LACTOBACILLUS/STREPTOCOCCUS,d08513
RISEDRONATE,d04300
RISPERIDONE,d03180
RISPERIDONE,d03180
RISPERIDONE,d03180
RISPERIDONE,d03180
RISPERIDONE,d03180
MULTIVITAMIN,d03140
METHYLPHENIDATE,d00900
METHYLPHENIDATE,d00900
METHYLPHENIDATE,d00900
PSEUDOEPHEDRINE-TRIPROLIDINE,d03316
RITODRINE,d00603
RITONAVIR,d03984
GUAIFENESIN,d00797
DEXTROMETHORPHAN-GUAIFENESIN,d03400
RITUXIMAB,d04255
HYALURONIDASE-RITUXIMAB,d08604
RIVAROXABAN,d07356
RIVASTIGMINE,d04537
RIVASTIGMINE,d04537
ETHINYL ESTRADIOL-LEVONORGESTREL,d03242
NEDOSIRAN,d10115
NEDOSIRAN,d10115
NALOXONE,d00311
COAGULATION FACTOR IX,d05963
RIZATRIPTAN,d04328
MORPHINE,d00308
DICLOFENAC-NIACINAMIDE TOPICAL,d10061
GUAIFENESIN,d00797
CODEINE-GUAIFENESIN,d03393
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAFENESIN/PPA,d03411
DEXTROMETHORPHAN,d00207
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
DEXTROMETHORPHAN,d00207
"EMOLLIENTS, TOPICAL",d03770
METHOCARBAMOL,d00965
METHOCARBAMOL,d00965
ASPIRIN-METHOCARBAMOL,d03468
GUAIFENESIN,d00797
CODEINE-GUAIFENESIN,d03393
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
ERYTHROMYCIN,d00046
GLYCOPYRROLATE,d00992
GLYCOPYRROLATE,d00992
TETRACYCLINE,d00041
GUAIFENESIN,d00797
DEXTROMETHORPHAN,d00207
BROMPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03368
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d04166
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
CHLORPHENIRAMINE-DEXTROMETHORPHAN,d03359
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN,d00207
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
MENTHOL TOPICAL,d03665
ACETAMINOPHEN/CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05757
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN,d00207
